STATION,NAME,DATE,TMAX,TMIN
USC00190998,"BUFFUMVILLE LAKE, MA US",5/10/1960,63,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/11/1960,68,49
USC00190998,"BUFFUMVILLE LAKE, MA US",5/12/1960,61,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/13/1960,74,52
USC00190998,"BUFFUMVILLE LAKE, MA US",5/14/1960,68,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/15/1960,64,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/16/1960,64,50
USC00190998,"BUFFUMVILLE LAKE, MA US",5/17/1960,70,48
USC00190998,"BUFFUMVILLE LAKE, MA US",5/18/1960,77,54
USC00190998,"BUFFUMVILLE LAKE, MA US",5/19/1960,61,45
USC00190998,"BUFFUMVILLE LAKE, MA US",5/20/1960,81,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/21/1960,81,59
USC00190998,"BUFFUMVILLE LAKE, MA US",5/22/1960,72,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/23/1960,62,49
USC00190998,"BUFFUMVILLE LAKE, MA US",5/24/1960,60,52
USC00190998,"BUFFUMVILLE LAKE, MA US",5/25/1960,60,52
USC00190998,"BUFFUMVILLE LAKE, MA US",5/26/1960,63,47
USC00190998,"BUFFUMVILLE LAKE, MA US",5/27/1960,75,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/28/1960,81,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/29/1960,77,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/30/1960,75,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/31/1960,75,55
USC00190998,"BUFFUMVILLE LAKE, MA US",6/1/1960,69,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/2/1960,69,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/3/1960,80,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/4/1960,77,62
USC00190998,"BUFFUMVILLE LAKE, MA US",6/5/1960,72,64
USC00190998,"BUFFUMVILLE LAKE, MA US",6/6/1960,83,64
USC00190998,"BUFFUMVILLE LAKE, MA US",6/7/1960,80,49
USC00190998,"BUFFUMVILLE LAKE, MA US",6/8/1960,72,40
USC00190998,"BUFFUMVILLE LAKE, MA US",6/9/1960,72,44
USC00190998,"BUFFUMVILLE LAKE, MA US",6/10/1960,70,42
USC00190998,"BUFFUMVILLE LAKE, MA US",6/11/1960,70,44
USC00190998,"BUFFUMVILLE LAKE, MA US",6/12/1960,75,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/13/1960,74,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/14/1960,81,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/15/1960,70,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/16/1960,68,54
USC00190998,"BUFFUMVILLE LAKE, MA US",6/17/1960,84,55
USC00190998,"BUFFUMVILLE LAKE, MA US",6/18/1960,83,65
USC00190998,"BUFFUMVILLE LAKE, MA US",6/19/1960,81,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/20/1960,78,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/21/1960,74,49
USC00190998,"BUFFUMVILLE LAKE, MA US",6/22/1960,78,46
USC00190998,"BUFFUMVILLE LAKE, MA US",6/23/1960,75,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/24/1960,81,63
USC00190998,"BUFFUMVILLE LAKE, MA US",6/25/1960,73,59
USC00190998,"BUFFUMVILLE LAKE, MA US",6/26/1960,78,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/27/1960,84,59
USC00190998,"BUFFUMVILLE LAKE, MA US",6/28/1960,87,54
USC00190998,"BUFFUMVILLE LAKE, MA US",6/29/1960,87,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/30/1960,82,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/1/1960,83,54
USC00190998,"BUFFUMVILLE LAKE, MA US",7/2/1960,82,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/3/1960,80,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/4/1960,80,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/5/1960,76,48
USC00190998,"BUFFUMVILLE LAKE, MA US",7/6/1960,76,45
USC00190998,"BUFFUMVILLE LAKE, MA US",7/7/1960,75,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/8/1960,78,49
USC00190998,"BUFFUMVILLE LAKE, MA US",7/9/1960,80,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/10/1960,83,51
USC00190998,"BUFFUMVILLE LAKE, MA US",7/11/1960,81,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/12/1960,84,56
USC00190998,"BUFFUMVILLE LAKE, MA US",7/13/1960,91,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/14/1960,88,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/15/1960,65,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/16/1960,78,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/17/1960,83,54
USC00190998,"BUFFUMVILLE LAKE, MA US",7/18/1960,84,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/19/1960,82,59
USC00190998,"BUFFUMVILLE LAKE, MA US",7/20/1960,78,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/21/1960,80,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/22/1960,79,53
USC00190998,"BUFFUMVILLE LAKE, MA US",7/23/1960,80,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/24/1960,83,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/25/1960,80,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/26/1960,83,53
USC00190998,"BUFFUMVILLE LAKE, MA US",7/27/1960,82,59
USC00190998,"BUFFUMVILLE LAKE, MA US",7/28/1960,71,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/29/1960,85,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/30/1960,88,66
USC00190998,"BUFFUMVILLE LAKE, MA US",7/31/1960,73,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/1/1960,80,50
USC00190998,"BUFFUMVILLE LAKE, MA US",8/2/1960,82,57
USC00190998,"BUFFUMVILLE LAKE, MA US",8/3/1960,83,66
USC00190998,"BUFFUMVILLE LAKE, MA US",8/4/1960,85,61
USC00190998,"BUFFUMVILLE LAKE, MA US",8/5/1960,77,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/6/1960,67,58
USC00190998,"BUFFUMVILLE LAKE, MA US",8/7/1960,83,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/8/1960,82,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/9/1960,85,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/10/1960,78,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/11/1960,65,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/12/1960,68,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/13/1960,80,58
USC00190998,"BUFFUMVILLE LAKE, MA US",8/14/1960,77,58
USC00190998,"BUFFUMVILLE LAKE, MA US",8/15/1960,81,63
USC00190998,"BUFFUMVILLE LAKE, MA US",8/16/1960,84,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/17/1960,72,50
USC00190998,"BUFFUMVILLE LAKE, MA US",8/18/1960,79,49
USC00190998,"BUFFUMVILLE LAKE, MA US",8/19/1960,78,52
USC00190998,"BUFFUMVILLE LAKE, MA US",8/20/1960,69,59
USC00190998,"BUFFUMVILLE LAKE, MA US",8/21/1960,82,63
USC00190998,"BUFFUMVILLE LAKE, MA US",8/22/1960,87,63
USC00190998,"BUFFUMVILLE LAKE, MA US",8/23/1960,82,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/24/1960,85,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/25/1960,73,44
USC00190998,"BUFFUMVILLE LAKE, MA US",8/26/1960,74,47
USC00190998,"BUFFUMVILLE LAKE, MA US",8/27/1960,80,50
USC00190998,"BUFFUMVILLE LAKE, MA US",8/28/1960,86,57
USC00190998,"BUFFUMVILLE LAKE, MA US",8/29/1960,86,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/30/1960,89,63
USC00190998,"BUFFUMVILLE LAKE, MA US",8/31/1960,85,65
USC00190998,"BUFFUMVILLE LAKE, MA US",9/1/1960,80,66
USC00190998,"BUFFUMVILLE LAKE, MA US",9/2/1960,87,59
USC00190998,"BUFFUMVILLE LAKE, MA US",9/3/1960,75,45
USC00190998,"BUFFUMVILLE LAKE, MA US",9/4/1960,72,45
USC00190998,"BUFFUMVILLE LAKE, MA US",9/5/1960,65,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/6/1960,75,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/7/1960,77,48
USC00190998,"BUFFUMVILLE LAKE, MA US",9/8/1960,80,53
USC00190998,"BUFFUMVILLE LAKE, MA US",9/9/1960,89,62
USC00190998,"BUFFUMVILLE LAKE, MA US",9/10/1960,80,66
USC00190998,"BUFFUMVILLE LAKE, MA US",9/11/1960,77,48
USC00190998,"BUFFUMVILLE LAKE, MA US",9/12/1960,63,53
USC00190998,"BUFFUMVILLE LAKE, MA US",9/13/1960,68,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/14/1960,76,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/15/1960,69,41
USC00190998,"BUFFUMVILLE LAKE, MA US",9/16/1960,75,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/17/1960,68,33
USC00190998,"BUFFUMVILLE LAKE, MA US",9/18/1960,69,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/19/1960,69,54
USC00190998,"BUFFUMVILLE LAKE, MA US",9/20/1960,61,49
USC00190998,"BUFFUMVILLE LAKE, MA US",9/21/1960,58,47
USC00190998,"BUFFUMVILLE LAKE, MA US",9/22/1960,72,53
USC00190998,"BUFFUMVILLE LAKE, MA US",9/23/1960,68,40
USC00190998,"BUFFUMVILLE LAKE, MA US",9/24/1960,73,43
USC00190998,"BUFFUMVILLE LAKE, MA US",9/25/1960,71,49
USC00190998,"BUFFUMVILLE LAKE, MA US",9/26/1960,68,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/27/1960,69,43
USC00190998,"BUFFUMVILLE LAKE, MA US",9/28/1960,70,46
USC00190998,"BUFFUMVILLE LAKE, MA US",9/29/1960,69,53
USC00190998,"BUFFUMVILLE LAKE, MA US",9/30/1960,67,56
USC00190998,"BUFFUMVILLE LAKE, MA US",10/1/1960,72,46
USC00190998,"BUFFUMVILLE LAKE, MA US",10/2/1960,59,31
USC00190998,"BUFFUMVILLE LAKE, MA US",10/3/1960,61,44
USC00190998,"BUFFUMVILLE LAKE, MA US",10/4/1960,66,33
USC00190998,"BUFFUMVILLE LAKE, MA US",10/5/1960,61,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/6/1960,67,37
USC00190998,"BUFFUMVILLE LAKE, MA US",10/7/1960,64,33
USC00190998,"BUFFUMVILLE LAKE, MA US",10/8/1960,62,31
USC00190998,"BUFFUMVILLE LAKE, MA US",10/9/1960,68,34
USC00190998,"BUFFUMVILLE LAKE, MA US",10/10/1960,71,37
USC00190998,"BUFFUMVILLE LAKE, MA US",10/11/1960,69,38
USC00190998,"BUFFUMVILLE LAKE, MA US",10/12/1960,73,33
USC00190998,"BUFFUMVILLE LAKE, MA US",10/13/1960,64,29
USC00190998,"BUFFUMVILLE LAKE, MA US",10/14/1960,66,33
USC00190998,"BUFFUMVILLE LAKE, MA US",10/15/1960,76,45
USC00190998,"BUFFUMVILLE LAKE, MA US",10/16/1960,81,51
USC00190998,"BUFFUMVILLE LAKE, MA US",10/17/1960,56,49
USC00190998,"BUFFUMVILLE LAKE, MA US",10/18/1960,71,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/19/1960,63,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/20/1960,62,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/21/1960,61,27
USC00190998,"BUFFUMVILLE LAKE, MA US",10/22/1960,48,21
USC00190998,"BUFFUMVILLE LAKE, MA US",10/23/1960,54,26
USC00190998,"BUFFUMVILLE LAKE, MA US",10/24/1960,53,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/25/1960,53,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/26/1960,50,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/27/1960,58,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/28/1960,58,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/29/1960,58,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/30/1960,59,43
USC00190998,"BUFFUMVILLE LAKE, MA US",10/31/1960,48,44
USC00190998,"BUFFUMVILLE LAKE, MA US",11/1/1960,53,44
USC00190998,"BUFFUMVILLE LAKE, MA US",11/2/1960,62,41
USC00190998,"BUFFUMVILLE LAKE, MA US",11/3/1960,59,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/4/1960,53,39
USC00190998,"BUFFUMVILLE LAKE, MA US",11/5/1960,52,39
USC00190998,"BUFFUMVILLE LAKE, MA US",11/6/1960,50,35
USC00190998,"BUFFUMVILLE LAKE, MA US",11/7/1960,45,19
USC00190998,"BUFFUMVILLE LAKE, MA US",11/8/1960,39,14
USC00190998,"BUFFUMVILLE LAKE, MA US",11/9/1960,44,22
USC00190998,"BUFFUMVILLE LAKE, MA US",11/10/1960,53,37
USC00190998,"BUFFUMVILLE LAKE, MA US",11/11/1960,55,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/12/1960,48,19
USC00190998,"BUFFUMVILLE LAKE, MA US",11/13/1960,51,23
USC00190998,"BUFFUMVILLE LAKE, MA US",11/14/1960,54,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/15/1960,52,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/16/1960,60,46
USC00190998,"BUFFUMVILLE LAKE, MA US",11/17/1960,64,51
USC00190998,"BUFFUMVILLE LAKE, MA US",11/18/1960,56,25
USC00190998,"BUFFUMVILLE LAKE, MA US",11/19/1960,56,30
USC00190998,"BUFFUMVILLE LAKE, MA US",11/20/1960,51,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/21/1960,52,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/22/1960,53,31
USC00190998,"BUFFUMVILLE LAKE, MA US",11/23/1960,59,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/24/1960,53,19
USC00190998,"BUFFUMVILLE LAKE, MA US",11/25/1960,46,19
USC00190998,"BUFFUMVILLE LAKE, MA US",11/26/1960,50,22
USC00190998,"BUFFUMVILLE LAKE, MA US",11/27/1960,56,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/28/1960,60,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/29/1960,44,32
USC00190998,"BUFFUMVILLE LAKE, MA US",11/30/1960,60,32
USC00190998,"BUFFUMVILLE LAKE, MA US",12/1/1960,38,25
USC00190998,"BUFFUMVILLE LAKE, MA US",12/2/1960,32,9
USC00190998,"BUFFUMVILLE LAKE, MA US",12/3/1960,38,15
USC00190998,"BUFFUMVILLE LAKE, MA US",12/4/1960,49,17
USC00190998,"BUFFUMVILLE LAKE, MA US",12/5/1960,49,25
USC00190998,"BUFFUMVILLE LAKE, MA US",12/6/1960,57,25
USC00190998,"BUFFUMVILLE LAKE, MA US",12/7/1960,55,29
USC00190998,"BUFFUMVILLE LAKE, MA US",12/8/1960,47,27
USC00190998,"BUFFUMVILLE LAKE, MA US",12/9/1960,35,7
USC00190998,"BUFFUMVILLE LAKE, MA US",12/10/1960,29,10
USC00190998,"BUFFUMVILLE LAKE, MA US",12/11/1960,38,3
USC00190998,"BUFFUMVILLE LAKE, MA US",12/12/1960,20,10
USC00190998,"BUFFUMVILLE LAKE, MA US",12/13/1960,13,3
USC00190998,"BUFFUMVILLE LAKE, MA US",12/14/1960,14,-3
USC00190998,"BUFFUMVILLE LAKE, MA US",12/15/1960,28,-5
USC00190998,"BUFFUMVILLE LAKE, MA US",12/16/1960,34,2
USC00190998,"BUFFUMVILLE LAKE, MA US",12/17/1960,35,20
USC00190998,"BUFFUMVILLE LAKE, MA US",12/18/1960,32,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",12/19/1960,33,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",12/20/1960,29,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",12/21/1960,32,1
USC00190998,"BUFFUMVILLE LAKE, MA US",12/22/1960,45,17
USC00190998,"BUFFUMVILLE LAKE, MA US",12/23/1960,26,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",12/24/1960,22,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",12/25/1960,32,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",12/26/1960,40,14
USC00190998,"BUFFUMVILLE LAKE, MA US",12/27/1960,46,19
USC00190998,"BUFFUMVILLE LAKE, MA US",12/28/1960,30,-7
USC00190998,"BUFFUMVILLE LAKE, MA US",12/29/1960,25,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",12/30/1960,33,10
USC00190998,"BUFFUMVILLE LAKE, MA US",12/31/1960,37,6
USC00190998,"BUFFUMVILLE LAKE, MA US",1/1/1961,41,13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/2/1961,39,19
USC00190998,"BUFFUMVILLE LAKE, MA US",1/3/1961,34,7
USC00190998,"BUFFUMVILLE LAKE, MA US",1/4/1961,28,2
USC00190998,"BUFFUMVILLE LAKE, MA US",1/5/1961,28,3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/6/1961,29,15
USC00190998,"BUFFUMVILLE LAKE, MA US",1/7/1961,45,24
USC00190998,"BUFFUMVILLE LAKE, MA US",1/8/1961,49,26
USC00190998,"BUFFUMVILLE LAKE, MA US",1/9/1961,39,15
USC00190998,"BUFFUMVILLE LAKE, MA US",1/10/1961,25,7
USC00190998,"BUFFUMVILLE LAKE, MA US",1/11/1961,29,4
USC00190998,"BUFFUMVILLE LAKE, MA US",1/12/1961,42,8
USC00190998,"BUFFUMVILLE LAKE, MA US",1/13/1961,33,5
USC00190998,"BUFFUMVILLE LAKE, MA US",1/14/1961,42,10
USC00190998,"BUFFUMVILLE LAKE, MA US",1/15/1961,53,25
USC00190998,"BUFFUMVILLE LAKE, MA US",1/16/1961,27,20
USC00190998,"BUFFUMVILLE LAKE, MA US",1/17/1961,28,4
USC00190998,"BUFFUMVILLE LAKE, MA US",1/18/1961,45,9
USC00190998,"BUFFUMVILLE LAKE, MA US",1/19/1961,34,-3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/20/1961,19,2
USC00190998,"BUFFUMVILLE LAKE, MA US",1/21/1961,11,-4
USC00190998,"BUFFUMVILLE LAKE, MA US",1/22/1961,17,-26
USC00190998,"BUFFUMVILLE LAKE, MA US",1/23/1961,21,-25
USC00190998,"BUFFUMVILLE LAKE, MA US",1/24/1961,19,-23
USC00190998,"BUFFUMVILLE LAKE, MA US",1/25/1961,17,-15
USC00190998,"BUFFUMVILLE LAKE, MA US",1/26/1961,15,-19
USC00190998,"BUFFUMVILLE LAKE, MA US",1/27/1961,22,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",1/28/1961,19,-20
USC00190998,"BUFFUMVILLE LAKE, MA US",1/29/1961,22,-13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/30/1961,27,-8
USC00190998,"BUFFUMVILLE LAKE, MA US",1/31/1961,19,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/1/1961,25,-16
USC00190998,"BUFFUMVILLE LAKE, MA US",2/2/1961,9,-11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/3/1961,14,-16
USC00190998,"BUFFUMVILLE LAKE, MA US",2/4/1961,30,-10
USC00190998,"BUFFUMVILLE LAKE, MA US",2/5/1961,34,12
USC00190998,"BUFFUMVILLE LAKE, MA US",2/6/1961,33,1
USC00190998,"BUFFUMVILLE LAKE, MA US",2/7/1961,33,-8
USC00190998,"BUFFUMVILLE LAKE, MA US",2/8/1961,33,-11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/9/1961,47,1
USC00190998,"BUFFUMVILLE LAKE, MA US",2/10/1961,48,10
USC00190998,"BUFFUMVILLE LAKE, MA US",2/11/1961,39,11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/12/1961,35,10
USC00190998,"BUFFUMVILLE LAKE, MA US",2/13/1961,34,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/14/1961,37,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/15/1961,46,30
USC00190998,"BUFFUMVILLE LAKE, MA US",2/16/1961,40,15
USC00190998,"BUFFUMVILLE LAKE, MA US",2/17/1961,34,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",2/18/1961,39,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/19/1961,49,34
USC00190998,"BUFFUMVILLE LAKE, MA US",2/20/1961,63,27
USC00190998,"BUFFUMVILLE LAKE, MA US",2/21/1961,38,11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/22/1961,41,22
USC00190998,"BUFFUMVILLE LAKE, MA US",2/23/1961,53,33
USC00190998,"BUFFUMVILLE LAKE, MA US",2/24/1961,39,30
USC00190998,"BUFFUMVILLE LAKE, MA US",2/25/1961,53,32
USC00190998,"BUFFUMVILLE LAKE, MA US",2/26/1961,50,35
USC00190998,"BUFFUMVILLE LAKE, MA US",2/27/1961,43,25
USC00190998,"BUFFUMVILLE LAKE, MA US",2/28/1961,54,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/1/1961,40,17
USC00190998,"BUFFUMVILLE LAKE, MA US",3/2/1961,38,21
USC00190998,"BUFFUMVILLE LAKE, MA US",3/3/1961,42,22
USC00190998,"BUFFUMVILLE LAKE, MA US",3/4/1961,57,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/5/1961,47,33
USC00190998,"BUFFUMVILLE LAKE, MA US",3/6/1961,41,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/7/1961,34,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/8/1961,50,21
USC00190998,"BUFFUMVILLE LAKE, MA US",3/9/1961,34,23
USC00190998,"BUFFUMVILLE LAKE, MA US",3/10/1961,36,17
USC00190998,"BUFFUMVILLE LAKE, MA US",3/11/1961,29,12
USC00190998,"BUFFUMVILLE LAKE, MA US",3/12/1961,34,21
USC00190998,"BUFFUMVILLE LAKE, MA US",3/13/1961,40,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/14/1961,47,28
USC00190998,"BUFFUMVILLE LAKE, MA US",3/15/1961,39,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/16/1961,47,22
USC00190998,"BUFFUMVILLE LAKE, MA US",3/17/1961,40,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/18/1961,29,6
USC00190998,"BUFFUMVILLE LAKE, MA US",3/19/1961,43,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/20/1961,34,20
USC00190998,"BUFFUMVILLE LAKE, MA US",3/21/1961,41,9
USC00190998,"BUFFUMVILLE LAKE, MA US",3/22/1961,44,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/23/1961,47,21
USC00190998,"BUFFUMVILLE LAKE, MA US",3/24/1961,54,31
USC00190998,"BUFFUMVILLE LAKE, MA US",3/25/1961,43,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/26/1961,46,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/27/1961,52,25
USC00190998,"BUFFUMVILLE LAKE, MA US",3/28/1961,63,29
USC00190998,"BUFFUMVILLE LAKE, MA US",3/29/1961,68,40
USC00190998,"BUFFUMVILLE LAKE, MA US",3/30/1961,55,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/31/1961,45,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/1/1961,53,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/2/1961,38,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/3/1961,46,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/4/1961,44,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/5/1961,52,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/6/1961,56,29
USC00190998,"BUFFUMVILLE LAKE, MA US",4/7/1961,45,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/8/1961,51,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/9/1961,48,26
USC00190998,"BUFFUMVILLE LAKE, MA US",4/10/1961,56,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/11/1961,40,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/12/1961,46,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/13/1961,58,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/14/1961,38,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/15/1961,48,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/16/1961,60,34
USC00190998,"BUFFUMVILLE LAKE, MA US",4/17/1961,43,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/18/1961,55,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/19/1961,47,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/20/1961,43,24
USC00190998,"BUFFUMVILLE LAKE, MA US",4/21/1961,61,25
USC00190998,"BUFFUMVILLE LAKE, MA US",4/22/1961,67,40
USC00190998,"BUFFUMVILLE LAKE, MA US",4/23/1961,62,40
USC00190998,"BUFFUMVILLE LAKE, MA US",4/24/1961,66,36
USC00190998,"BUFFUMVILLE LAKE, MA US",4/25/1961,55,44
USC00190998,"BUFFUMVILLE LAKE, MA US",4/26/1961,70,46
USC00190998,"BUFFUMVILLE LAKE, MA US",4/27/1961,69,38
USC00190998,"BUFFUMVILLE LAKE, MA US",4/28/1961,62,36
USC00190998,"BUFFUMVILLE LAKE, MA US",4/29/1961,62,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/30/1961,50,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/1/1961,57,28
USC00190998,"BUFFUMVILLE LAKE, MA US",5/2/1961,62,34
USC00190998,"BUFFUMVILLE LAKE, MA US",5/3/1961,44,29
USC00190998,"BUFFUMVILLE LAKE, MA US",5/4/1961,52,35
USC00190998,"BUFFUMVILLE LAKE, MA US",5/5/1961,61,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/6/1961,59,27
USC00190998,"BUFFUMVILLE LAKE, MA US",5/7/1961,66,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/8/1961,49,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/9/1961,70,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/10/1961,60,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/11/1961,65,45
USC00190998,"BUFFUMVILLE LAKE, MA US",5/12/1961,68,48
USC00190998,"BUFFUMVILLE LAKE, MA US",5/13/1961,57,50
USC00190998,"BUFFUMVILLE LAKE, MA US",5/14/1961,76,55
USC00190998,"BUFFUMVILLE LAKE, MA US",5/15/1961,86,55
USC00190998,"BUFFUMVILLE LAKE, MA US",5/16/1961,83,57
USC00190998,"BUFFUMVILLE LAKE, MA US",5/17/1961,65,42
USC00190998,"BUFFUMVILLE LAKE, MA US",5/18/1961,68,38
USC00190998,"BUFFUMVILLE LAKE, MA US",5/19/1961,60,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/20/1961,53,42
